genus,species,latitude,longitude,doy,day,month,year,lma,narea,vcmax,jmax,tleaf,ca,ca_real,origdata,dataset,contributor,precipitation_gs,temperature_gs,vpd_gs,par_gs,alpha,z,sand_top40,silt_top40,clay_top40,bulkD_top40,waterC_top40,pH_top40,orgC_top40,totN_top40,CN_top40,CECS_top40,open
Zornia,glochidiata,15.34,-1.47,NA,NA,NA,NA,NA,NA,104.831749,102.5922488,36.72888889,396.13,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,tortillis,15.34,-1.47,NA,NA,NA,NA,NA,NA,117.732793,76.52701753,34.66222222,379.09,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,senegal,15.34,-1.47,NA,NA,NA,NA,NA,NA,125.7595417,137.9137116,34.98222222,399.67,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,137.8869547,166.0335462,35.01444444,382.09,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,152.2267914,131.8915886,34.98777778,376.08,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,senegal,15.34,-1.47,NA,NA,NA,NA,NA,NA,152.5659631,143.0067815,34.97555556,393.7,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Zornia,glochidiata,15.34,-1.47,NA,NA,NA,NA,NA,NA,160.420457,190.3782522,31.34444444,389.49,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,175.2190301,155.3836185,34.94111111,373.32,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Zornia,glochidiata,15.34,-1.47,NA,NA,NA,NA,NA,NA,176.933913,149.3021131,34.9675,391.3,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,senegal,15.34,-1.47,NA,NA,NA,NA,NA,NA,181.1934513,184.9689464,34.96666667,381.95,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Zornia,glochidiata,15.34,-1.47,NA,NA,NA,NA,NA,NA,184.0958343,152.7008631,35.00777778,392.02,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,186.2591046,120.2815294,34.79666667,375.6,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,197.3077034,118.2014814,34.91777778,376.1,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,209.503751,141.7104611,34.99333333,375.1,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,senegal,15.34,-1.47,NA,NA,NA,NA,NA,NA,213.3518533,177.7623207,34.94888889,389.74,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,226.3133863,224.0326199,34.90888889,372.05,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Acacia,senegal,15.34,-1.47,NA,NA,NA,NA,NA,NA,231.2587709,171.3740163,34.94222222,395.18,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,243.0835817,155.6327666,35.02222222,379.16,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,263.2880433,178.9276137,34.96555556,371.61,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,269.7719909,151.4431723,34.97555556,370.95,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,273.2553051,263.7984614,34.98,394.65,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Combretum,glutinosum,15.34,-1.47,NA,NA,NA,NA,NA,NA,283.4060528,183.5234637,34.99111111,370.1,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,284.2615951,271.4734883,34.98666667,394.91,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,296.1503222,311.6359641,34.99888889,395.29,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,327.540453,299.1377737,34.97,394.9,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,338.3432598,310.090028,35.00222222,394.98,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,348.1869969,310.6616712,34.96555556,399.16,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,373.113515,339.1171364,35.04666667,395.27,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Lep_pyr,Lep_pyr,15.34,-1.47,NA,NA,NA,NA,NA,NA,394.5470696,331.5517464,34.95888889,399.43,T,ACi_curves_Tomas_West_Africa.csv_filtered.csv,dekauwe,Domingues,29.03973214,29.97946429,2.738544013,1013.647512,0.38434763,279,90.05,4.3,5.65,1.450500012,5.5,6.220000076,1.907499999,0.2025,9.8,3.3,n



Eucalyptus,fastigata,-34.62,150.71,NA,NA,NA,NA,NA,NA,106.3669393,168.567137,26.17777778,391.75,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,91.09910714,16.50119048,0.598311302,850.9590219,1.049918384,114,31.05,30.75,32.15,0.979500007,14.45,5.224999976,15.91999996,1.053500003,9.85,15.5,n



Eucalyptus,fastigata,-34.62,150.71,NA,NA,NA,NA,NA,NA,120.8831486,178.3437515,26.085,389.57,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,91.09910714,16.50119048,0.598311302,850.9590219,1.049918384,114,31.05,30.75,32.15,0.979500007,14.45,5.224999976,15.91999996,1.053500003,9.85,15.5,n



Eucalyptus,fastigata,-34.62,150.71,NA,NA,NA,NA,NA,NA,123.8209238,191.4935613,26.07,388.86,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,91.09910714,16.50119048,0.598311302,850.9590219,1.049918384,114,31.05,30.75,32.15,0.979500007,14.45,5.224999976,15.91999996,1.053500003,9.85,15.5,n



Eucalyptus,fastigata,-34.62,150.71,NA,NA,NA,NA,NA,NA,136.9585553,205.4787316,26.035,388.02,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,91.09910714,16.50119048,0.598311302,850.9590219,1.049918384,114,31.05,30.75,32.15,0.979500007,14.45,5.224999976,15.91999996,1.053500003,9.85,15.5,n



Hakea,tephrosperma,-34.17,146.23,NA,NA,NA,NA,NA,NA,123.9546141,153.2582131,29.08,368.91,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Hakea,tephrosperma,-34.17,146.23,NA,NA,NA,NA,NA,NA,151.872403,191.1470837,28.82,370.52,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Hakea,tephrosperma,-34.17,146.23,NA,NA,NA,NA,NA,NA,156.3369088,180.8425667,29.085,369.49,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Eucalyptus,populnea,-34.17,146.23,NA,NA,NA,NA,NA,NA,169.4601616,229.9710277,27.58,363.58,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Eucalyptus,populnea,-34.17,146.23,NA,NA,NA,NA,NA,NA,173.0337753,188.9487172,29.03,360.82,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Hakea,tephrosperma,-34.17,146.23,NA,NA,NA,NA,NA,NA,182.8477478,179.5943239,28.88,366.24,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Eucalyptus,populnea,-34.17,146.23,NA,NA,NA,NA,NA,NA,194.8006208,229.5619943,28.31,360.24,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Eucalyptus,populnea,-34.17,146.23,NA,NA,NA,NA,NA,NA,197.1164322,235.0967646,28.95,358.63,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,35.95014881,16.71770833,0.886901651,921.2585556,0.601521922,157,51.85,20.5,15.55,0.638500005,11.7,6.170000029,4.046499991,NA,7.65,11.2,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,58.06445172,88.7360955,27.025,398.46,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,58.69170434,84.27250311,28.00909091,370.84,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,59.96152133,85.20093473,28.01818182,370.84,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,64.17772557,92.9717022,28.06111111,381.11,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,64.17772557,92.9717022,28.06111111,381.11,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Acacia,obtusifolia,-33.71,150.55,NA,NA,NA,NA,NA,NA,69.43370847,113.8921373,27.15555556,398.92,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,72.19755089,104.2581672,28.055,379.405,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Acacia,obtusifolia,-33.71,150.55,NA,NA,NA,NA,NA,NA,72.94722016,125.7436396,26.97272727,393.94,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,73.01572595,102.2654885,28.065,379.65,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Persoonia,levis,-33.71,150.55,NA,NA,NA,NA,NA,NA,73.093437,93.08160065,27.79,372.59,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Acacia,obtusifolia,-33.71,150.55,NA,NA,NA,NA,NA,NA,73.4099077,119.5459451,27.12777778,391.32,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Syncarpia,glomifera,-33.71,150.55,NA,NA,NA,NA,NA,NA,84.57131255,124.8345428,27.04,390.85,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Acacia,obtusifolia,-33.71,150.55,NA,NA,NA,NA,NA,NA,85.69153754,135.0033974,26.92222222,390.775,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Banksia,serrata,-33.71,150.55,NA,NA,NA,NA,NA,NA,86.63924961,117.4956712,26.95909091,386.425,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Syncarpia,glomifera,-33.71,150.55,NA,NA,NA,NA,NA,NA,88.06036616,147.9703026,27,391.76,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Banksia,serrata,-33.71,150.55,NA,NA,NA,NA,NA,NA,98.19575949,133.5229905,26.9875,387.175,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Syncarpia,glomifera,-33.71,150.55,NA,NA,NA,NA,NA,NA,109.3849949,158.1537345,27,388.56,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Banksia,serrata,-33.71,150.55,NA,NA,NA,NA,NA,NA,116.3859843,126.5274592,27.2962963,391.84,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Banksia,oblongifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,67.295346,123.2246146,28.89,356.01,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Banksia,oblongifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,78.08699004,121.1479092,28.3,365.9,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,dactyloides,-33.69,151.14,NA,NA,NA,NA,NA,NA,85.32842515,151.8089974,28.15,368.17,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,dactyloides,-33.69,151.14,NA,NA,NA,NA,NA,NA,112.3587747,143.0926599,28.59,359.25,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,dactyloides,-33.69,151.14,NA,NA,NA,NA,NA,NA,114.3030424,165.3306032,29.055,365.4,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Eucalyptus,haemastoma,-33.69,151.14,NA,NA,NA,NA,NA,NA,125.2443376,192.1098293,28.62,367.49,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Eucalyptus,haemastoma,-33.69,151.14,NA,NA,NA,NA,NA,NA,140.1599795,193.4950827,29.06,369.86,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Banksia,oblongifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,142.0994224,186.312131,28.15,357,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,teretifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,153.162641,176.2992147,30.1,373.58,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Eucalyptus,haemastoma,-33.69,151.14,NA,NA,NA,NA,NA,NA,165.3616861,188.0883856,28.93,361.14,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Eucalyptus,haemastoma,-33.69,151.14,NA,NA,NA,NA,NA,NA,165.7585594,191.3324452,29.22,364.77,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,teretifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,182.15162,253.0184647,28.83,367.17,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Hakea,teretifolia,-33.69,151.14,NA,NA,NA,NA,NA,NA,210.5078543,248.8909417,28.92,364.49,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,90.08928571,17.7125,0.652702449,861.3792234,1.031437734,41,49.4,25.25,25.35,1.2875,13.6,5.074999881,16.81100016,1.177000001,14.5,9.9,n



Eucalyptus,tereticornis,-33.62,150.74,NA,NA,NA,NA,NA,NA,64.28639813,131.3574141,26.01818182,386.8,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



Eucalyptus,tereticornis,-33.62,150.74,NA,NA,NA,NA,NA,NA,84.91489308,132.3551573,26.08181818,384.66,T,Ellswor-Crous_tofit.csv_temp.csv_final.csv,dekauwe,Ellsworth,79.6233631,16.91190476,0.683186079,873.24677,0.980777166,107,40.95,33.95,25.1,1.475000006,15.25,6.259999991,10.65450001,1.001500007,10.7,14.85,n



